0,0,0.5773502691896258,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-0.4472135954999579,0,0,0,0,0,0,0,0,0,0
0.5773502691896258,0,0,0,0,0,0.5163977794943223,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.4472135954999579,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.3779644730092272,0,0,0,0,0
0,-0.4472135954999579,0,0,0,0,0,0,0,0,0,-0.4780914437337575,0,0,0,0
0,0,0.5163977794943223,0,0,0,0,0,0,0,0,0,0.5070925528371099,0,0,0
0,0,0,0.4472135954999579,0,0,0,0,0,0,0,0,0,0.4780914437337575,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3779644730092272,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.3779644730092272,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-0.4780914437337575,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.5070925528371099,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.4780914437337575,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.3779644730092272,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

